nombre_completo,DGC,BTC,EVC,PRC,degree,clustering
Maria Camarada Uribe,0.001852537977028529,1.2817164160315992e-06,2.2223254949134172e-17,0.0004567156322521488,5,0.6
Patricio De La Cuadra Banderas,0.0011115227862171174,0.0,0.01841454140521825,0.00019876100879663312,3,1.0
Rodrigo Cadiz Cadiz,0.0011115227862171174,0.0,0.01841454140521825,0.00019876100879663312,3,1.0
Andres Musalem Said,0.0003705075954057058,0.0,3.7677860237558753e-29,0.0003496363691380807,1,0.0
Claudio Alvarado Rojas,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Luis Silva Irarrazaval,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Nabil Rodriguez Miguieles,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Osvaldo Blanco Sepulveda,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Brian Townley Callejas,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Marcia Muñoz Gomez,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Katja Deckart ,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Hector Carvacho Garcia,0.0011115227862171174,0.0,5.335775278050004e-09,0.0003055172787663028,3,1.0
Gonzalo Cancino Lobos,0.0003705075954057058,0.0,0.001037996966654451,9.872838127054158e-05,1,0.0
Rodrigo Chorbadjian Alonso,0.0007410151908114116,0.0,5.254243423333303e-07,0.0001704122311430495,2,1.0
Juan Contardo Gonzalez,0.0003705075954057058,0.0,5.297658552235159e-26,0.0002284384395808766,1,0.0
Roberto Troncoso Coña,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Jorge Otalora Arias,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Sergio Celis Guzman,0.0011115227862171174,0.0,1.8549224958731412e-17,0.00024345969063389178,3,1.0
Eduardo Schott Verdugo,0.0011115227862171174,2.654984004636884e-06,8.882532254709975e-18,0.00040339938878768,3,0.6666666666666666
Alvaro Roman Castillo,0.0011115227862171174,1.6479211063263417e-06,1.4583398018981075e-21,0.0004185486340827045,3,0.6666666666666666
Veronica Tapia Barria,0.0007410151908114116,0.0,1.6899999205968765e-11,0.00019081700540570667,2,1.0
Walter Imilan Ojeda,0.002593553167839941,0.0139163290715449,1.8515927133931032e-11,0.000618402678641718,7,0.38095238095238093
Mauricio Pinto Paganini,0.0014820303816228233,0.0005666307453275818,0.007063445297315455,0.00027727832226875,4,0.3333333333333333
Cristian Vilos Ortiz,0.002223045572434235,0.0003732807946310011,0.0013513220358641362,0.0004372472582644742,6,0.3333333333333333
Sheila Lascano Farak,0.0003705075954057058,0.0,5.144036540149645e-06,0.00011539624255328806,1,0.0
Pablo Vial Claro,0.0014820303816228233,0.0,0.0006258380887222973,0.00027972536116952195,4,1.0
Luis Leon Paredes,0.0014820303816228233,0.0,0.0006258380887222973,0.00027972536116952195,4,1.0
Javier Morales Montecinos,0.001852537977028529,0.00034982421578258434,0.0014411321864493817,0.0003603194026789649,5,0.8
Gigliola Alberti Reus,0.0029640607632456465,1.7136141076803038e-05,0.06770054951558536,0.00025926561277697804,8,0.6785714285714286
Juan Gana Ansaldo,0.0014820303816228233,0.0,0.03481362614041056,0.00015682167072140883,4,1.0
Penny Marie Rowe ,0.0011115227862171174,0.0,4.236087573693571e-20,0.00024577630942398455,3,1.0
Gaston Salamanca Gutierrez,0.0003705075954057058,0.0,2.4023089469392418e-30,0.00021292048203541225,1,0.0
Cristian Riveros Jaeger,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Marcelo Arenas Saavedra,0.0007410151908114116,2.7465351772105695e-07,3.397377893771704e-30,0.0005279052205604295,2,0.0
Leonardo Saenz Iturriaga,0.0011115227862171174,0.0,0.00021103311240010074,0.0002569771384476778,3,1.0
Daniel Arellano Sepulveda,0.0007410151908114116,0.0,0.0015047819750351778,0.00013502759827369607,2,1.0
Carlos Gomez Pantoja,0.0007410151908114116,0.0,1.7155303953789014e-09,0.00025332926824578697,2,1.0
Christian Spencer Espinosa,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Maria Vera Gajardo,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Chiara Saez Baeza,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Edgar Vogel Gonzalez,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Susana Campos Soto,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Trung Pham ,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Natasha Kunakov Perez,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Renato Martinez Cifuentes,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Arturo Orellana Ossandon,0.0011115227862171174,0.0,3.1393423182204164e-14,0.00026204385813409216,3,1.0
Maria Vicuña Del Rio,0.0011115227862171174,0.0,3.1393423182204164e-14,0.00026204385813409216,3,1.0
Sandra Navarrete Barria,0.0007410151908114116,0.0,3.596648293259333e-17,0.0001755661204343723,2,1.0
Jaime Retamal Montes,0.0014820303816228233,1.2784467312968248e-06,0.00034844441881171556,0.0004538543935032671,4,0.8333333333333334
Nilo Mejia ,0.0003705075954057058,0.0,1.5388546104019956e-07,0.00012686907191339976,1,0.0
Alejandro Tirachini Hernandez,0.0003705075954057058,0.0,2.1192776958885272e-21,0.00017718027631530002,1,0.0
Constanza Napolitano Valenzuela,0.0003705075954057058,0.0,3.7677860237558764e-29,0.00025990915698952734,1,0.0
Javier Millan Gasca,0.0007410151908114116,5.493070354421139e-07,6.096405848773827e-29,0.0004808315837512133,2,0.0
Magdalena Muller Araya,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Paulo Volante Beach,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Rodrigo Del Rio Quero,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Samuel Hevia Zamora,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Jeanne Lafortune ,0.0007410151908114116,0.0,7.011947643147682e-27,0.00043528064146508615,2,1.0
Jose Tessada Pinto,0.0007410151908114116,0.0,7.011947643147682e-27,0.00043528064146508615,2,1.0
Mauricio Salgado Oyarce,0.0003705075954057058,0.0,5.142640490308719e-21,0.0001661609305931121,1,0.0
Daniel Cabrera Garcia,0.0029640607632456465,0.0029892856831879263,0.01642661368700764,0.0004723259936436038,8,0.5714285714285714
Carmen Salgado Muñoz,0.002593553167839941,0.0,8.974314437450099e-05,0.0002844737881483398,7,1.0
Monica Varas Palma,0.002593553167839941,0.0,8.974314437450099e-05,0.0002844737881483398,7,1.0
Ana Becker Kossen,0.002593553167839941,0.0,8.974314437450099e-05,0.0002844737881483398,7,1.0
Veronica De La Maza Leon,0.002593553167839941,0.0,8.974314437450099e-05,0.0002844737881483398,7,1.0
Macarena Ponce De Leon Atria,0.0003705075954057058,0.0,2.7789626442384475e-15,0.00011892749039368269,1,0.0
Macarena Ibarra Alonso,0.0014820303816228233,1.2084754779726506e-05,1.574832368574309e-14,0.00029834795837995566,4,0.5
Anny Rudolph Geisse,0.0007410151908114116,0.0,3.969676655889937e-06,0.00021664794254341223,2,1.0
Lorena Gerli Candia,0.0007410151908114116,0.0,3.969676655889937e-06,0.00021664794254341223,2,1.0
Hernan Corral Talciani,0.0007410151908114116,5.493070354421139e-07,6.096405848773827e-29,0.0004808315837512133,2,0.0
Paul Vohringer Cardenas,0.002593553167839941,0.0005341552171939612,8.132120900623318e-06,0.00045073140124674016,7,0.6190476190476191
Matias Irarrazaval Dominguez,0.002223045572434235,8.86164819021921e-05,1.3319774869695127e-05,0.00035632636028103403,6,0.5333333333333333
Rodrigo Labatut Hernandez,0.0003705075954057058,0.0,2.484204588677146e-05,0.00010747338349843629,1,0.0
Nancy Silva Salas,0.0011115227862171174,0.0,1.2574047499413423e-07,0.00018903284321400784,3,1.0
Luciana De Araujo Gil,0.0011115227862171174,0.0,1.2574047499413423e-07,0.00018903284321400784,3,1.0
Edgar Kausel Elicagaray,0.0011115227862171174,8.239605531631709e-07,2.66622703474232e-25,0.0005378061295652127,3,0.3333333333333333
Sebastian Ugarte Gomez,0.0003705075954057058,0.0,1.1578318751749038e-25,0.00020794878706924545,1,0.0
Rodrigo Tagle Vargas,0.003334568358651352,0.0,0.04811296749153744,0.0002902439674064532,9,1.0
Ismael Vergara Saavedra,0.003334568358651352,0.0,0.04811296749153744,0.0002902439674064532,9,1.0
Alex Bittner Braemer,0.003334568358651352,0.0,0.04811296749153744,0.0002902439674064532,9,1.0
Luis Cordero Vega,0.0014820303816228233,1.5105943474658132e-05,1.7287232005531816e-20,0.00046279697266938803,4,0.5
Diana Dulic ,0.0011115227862171174,0.0009520698595314417,5.439216483541945e-06,0.00021495618356594216,3,0.3333333333333333
Maria Prat Del Rio,0.0007410151908114116,0.0,1.3212023357142502e-08,0.00018476847826776505,2,1.0
Diana Comte Selman,0.0007410151908114116,0.0,7.011947643147682e-27,0.00028860028874133333,2,1.0
Luisa Pinto Lincoñir,0.0011115227862171174,0.0,1.6428182961797633e-17,0.0002114318019045799,3,1.0
Liliam Almeyda Hidalgo,0.0011115227862171174,0.0,1.6428182961797633e-17,0.0002114318019045799,3,1.0
Thomas Puzia ,0.0003705075954057058,0.0,2.7899917617924273e-26,0.000178125976650131,1,0.0
Cristobal Ramirez De Arellano Melo,0.0011115227862171174,0.0,3.8754550038335e-20,0.0002372716420410283,3,1.0
Sergio Chaigneau Orfanoz,0.001852537977028529,8.239605531631708e-07,1.937365694354624e-07,0.00035423003054944815,5,0.8
Luis Castañeda Sepulveda,0.001852537977028529,4.119802765815854e-06,5.584276531527698e-19,0.0005399477286317448,5,0.3
Pablo Cortes Garcia,0.0011115227862171174,0.0,5.017486508611988e-19,0.00029716663296201946,3,1.0
Enrico Rezende Landaeta,0.001852537977028529,1.0986140708842278e-06,6.960861013800323e-19,0.0005403855061980657,5,0.6
Carolina Poblete Galvez,0.0003705075954057058,0.0,2.789991761792428e-26,0.0002095403773384248,1,0.0
Juan Letelier Parga,0.0007410151908114116,0.0,7.011947643147682e-27,0.00024054982818093838,2,1.0
Patricia Muñoz Salvatierra,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Juan Segura Aguilar,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Ricardo Castro Lopez,0.0011115227862171174,0.0,8.084578653549234e-05,0.00026325070038480265,3,1.0
Dagoberto Soto Muñoz,0.0011115227862171174,0.0,8.084578653549234e-05,0.00026325070038480265,3,1.0
Leyla Alegria Vargas,0.0011115227862171174,0.0,8.084578653549234e-05,0.00026325070038480265,3,1.0
Jorge Hidalgo Tapia,0.0014820303816228233,0.0,0.0003816077076026708,0.00021454412233119243,4,1.0
Tatiana Adasme Rocha,0.0014820303816228233,0.0,0.0003816077076026708,0.00021454412233119243,4,1.0
Juan Squella Serrano,0.0007410151908114116,0.0,2.6271273527309705e-05,0.0001775605498696478,2,1.0
Rocio Lorca Ferreccio,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Javier Wilenmann Von Bernath,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Carolina Figueroa Cerna,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Maria Simon Ruiz,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Ivan Suazo Galdames,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Tal Reininger Pollak,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Maria Salah Abusleme,0.0003705075954057058,0.0,1.2704830973690286e-20,0.00014544946432378393,1,0.0
Javier Vallejos Massa,0.0007410151908114116,0.0,9.660690822129634e-22,0.0002780345510941407,2,1.0
Alejandro Caceres Saavedra,0.0007410151908114116,0.0,9.660690822129634e-22,0.0002780345510941407,2,1.0
Xavier Emery ,0.0014820303816228233,5.4930703544211395e-06,2.318595340793554e-21,0.0004902771776021214,4,0.3333333333333333
Renato Zamora Jofre,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Marcelo Loewe Lobo,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Luis Cataldo Bascuñan,0.002223045572434235,0.0,0.049482503658678095,0.0002315984356301743,6,1.0
Matias Gomez Camus,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Dante Minniti Del Barco,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Cristian Garcia Peñailillo,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Margarita Norambuena Valdivia,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Arturo Cifuentes O.,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Angelo Castruccio Alvarez,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Daniel Diaz Alvarado,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Sebastian Riquelme Muñoz,0.0007410151908114116,0.0,1.3866158762978645e-17,0.00020384661268049844,2,1.0
Enrique Calfucura Tapia,0.0007410151908114116,0.0,2.487827054700406e-19,0.00022273354567582643,2,1.0
Pablo Flores Bautista,0.0011115227862171174,0.0,7.62081695526046e-21,0.0003151283081644018,3,1.0
Ignacio Poblete Castro,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Maria Blanco Herrera,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Heman Bhuyan ,0.0003705075954057058,0.0,2.511409326176549e-05,0.00010761768569225835,1,0.0
Francisco Parada Flores,0.001852537977028529,0.019133795879238292,4.849092675674525e-06,0.00042549559248921195,5,0.4
Daniela Picon Bruno,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Francisco Cuevas Cervera,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Adolfo Wegmann Stockebrand,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Jakob Stagl ,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Juan Ochoa Ricoux,0.0011115227862171174,3.845149248094797e-06,7.604917614214393e-21,0.00046276649315437853,3,0.6666666666666666
Carla Toledo Neira,0.0007410151908114116,0.0,8.58859795853677e-10,0.00022240019860610735,2,1.0
Salvador Millaleo Hernandez,0.0007410151908114116,0.0,6.266862083912925e-21,0.0002686918943093687,2,1.0
Constanza Ihnen Jory,0.0007410151908114116,0.0,6.266862083912925e-21,0.0002686918943093687,2,1.0
Francisco Soto Barrientos,0.001852537977028529,7.690298496189594e-06,1.584492095376526e-20,0.0005820440262196912,5,0.4
Cristobal Villalobos Dintrans,0.0014820303816228233,3.5704957303737405e-06,1.0414629789322125e-17,0.0003697512582477149,4,0.6666666666666666
Daniela Veliz Calderon,0.0003705075954057058,0.0,5.258787612660183e-18,0.00012306011677201697,1,0.0
Vanessa Van De Wyngard Castillo,0.0007410151908114116,0.0,0.00864463720860857,0.0001287683004742353,2,1.0
Einar Vargas Bello Perez,0.0003705075954057058,0.0,1.3383876572539502e-22,0.00021596656493182045,1,0.0
Rodolfo Morrison Jara,0.0011115227862171174,0.0,3.847757824471579e-14,0.00023761035336541746,3,1.0
Caterine Galaz Valderrama,0.0029640607632456465,4.577558628684282e-06,8.815100169247581e-14,0.0005736979656444739,8,0.4642857142857143
Raul Vivar Sanchez,0.0003705075954057058,0.0,0.0012444358252806929,9.072306178625454e-05,1,0.0
Francisco Suarez Poch,0.0007410151908114116,0.0,2.2670857804505555e-19,0.0003235682962082872,2,1.0
Monica Gonzalez Yanez,0.0011115227862171174,0.0,2.3519462405650465e-05,0.00016312725190199283,3,1.0
Yalda Lucero Alvarez,0.002223045572434235,8.698734662088743e-05,6.744464962777044e-05,0.00033882739338668405,6,0.6
Alejandra Falabella Ambrosio,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Claudio Ramos Zincke,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Carolina Stefoni Espinoza,0.0029640607632456465,0.008106013638184311,1.7735175811987192e-12,0.0005992778811077226,8,0.32142857142857145
Daniel Aravena Ponce,0.0007410151908114116,0.0,1.6966571532164332e-08,0.00020514297671634084,2,1.0
Rodrigo Palma Hillerns,0.0011115227862171174,0.0,2.1095274622399402e-16,0.00023619337681224313,3,1.0
Constanza Martinez Cardozo,0.0014820303816228233,0.0003185026291329753,0.0048647505714256465,0.00025649954002480345,4,0.6666666666666666
Pilar Rojas Gaviria,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Flavia Silveira Cardoso,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Daiane Scaraboto ,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Dolorinda Daniele ,0.0007410151908114116,0.0,3.6678098075212137e-16,0.0002432385986456926,2,1.0
Javier Martin Casielles,0.0014820303816228233,0.0,0.00026648172513861555,0.0002194193091363643,4,1.0
Cristian Bersezio Miranda,0.0014820303816228233,0.0,0.00026648172513861555,0.0002194193091363643,4,1.0
Eduardo Fernandez Godoy,0.0014820303816228233,0.0,0.00026648172513861555,0.0002194193091363643,4,1.0
Aicha Messina ,0.0014820303816228233,8.788912567073823e-06,9.30562931195335e-16,0.00036671683419400034,4,0.3333333333333333
Roberto Ortega Aguilera,0.0014820303816228233,0.0,0.008564770229156934,0.00018707116114396376,4,1.0
Ernesto Castillo Del Barrio,0.0014820303816228233,0.0,0.008564770229156934,0.00018707116114396376,4,1.0
Jose Maza Sancho,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Lorena Valderrama Zenteno,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Carlos Sanhueza Cerda,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Marjorie De La Fuente Lopez,0.0011115227862171174,0.0,0.0013142137829828112,0.00018601402552679175,3,1.0
Cristian Ramirez Hizaut,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Jorge Tarzijan Martabit,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Cesar Ramirez Sarmiento,0.0014820303816228233,0.005199740604467032,4.535352742301251e-08,0.0003491242010110995,4,0.5
Macarena Silva Trujillo,0.0003705075954057058,0.0,2.4023089469392418e-30,0.00021292048203541225,1,0.0
Simon Oyarzun Medina,0.0007410151908114116,0.0,8.757679030402139e-26,0.0003206445069983723,2,1.0
Sebastian Michea Mora,0.0007410151908114116,0.0,8.757679030402139e-26,0.0003206445069983723,2,1.0
Carolina Belmar Pantelis,0.0003705075954057058,0.0,1.6039088523754e-07,0.00013007737362604588,1,0.0
Carlos Cartes Moraga,0.0007410151908114116,0.0,1.6961831688148412e-23,0.00017862669747986307,2,1.0
Marcela Perticara Torilo,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
German Miño Galaz,0.0003705075954057058,0.0,4.894117072907629e-11,0.00013788361024236862,1,0.0
Javiera Lopez Salinas,0.0011115227862171174,0.0,3.820033307226973e-09,0.0002711578504492648,3,1.0
Ximena Insunza Corvalan,0.0011115227862171174,0.0,1.3075627053863372e-20,0.0003526922081161755,3,1.0
Francisco Aguero Vargas,0.0011115227862171174,0.0,1.3075627053863372e-20,0.0003526922081161755,3,1.0
Maria Castillo Fadic,0.0003705075954057058,0.0,1.7240450278905506e-22,0.0001673395603151638,1,0.0
Marcelo Gonzalez Figueroa,0.0014820303816228233,8.239605531631709e-07,5.320627422683939e-22,0.0005260227488982892,4,0.5
Francisco Ortega Culaciati,0.0007410151908114116,2.1743403486250344e-06,1.9247162271538808e-17,0.00021681935138236286,2,0.0
Pedro Pantoja Parada,0.0011115227862171174,0.0,0.005939414126124607,0.0001999756950264554,3,1.0
Noemi Leiva Villagra,0.0011115227862171174,0.0,0.005939414126124607,0.0001999756950264554,3,1.0
Rosa Pardo Vargas,0.0011115227862171174,0.0,0.005939414126124607,0.0001999756950264554,3,1.0
Constanza Martinez Valdebenito,0.0007410151908114116,0.0,0.0006265869063063346,0.00018190638492755496,2,1.0
Paula Aguirre Aparicio,0.0011115227862171174,0.0010398382180919217,5.1991289912166564e-05,0.00032033831326064413,3,0.3333333333333333
Gabriel Candia Agusti,0.0007410151908114116,0.0,5.174051584741988e-05,0.00020996261016549762,2,1.0
Juan Garcia-Huidobro Toro,0.0007410151908114116,0.0,5.3234174151220785e-06,0.00016763679799775883,2,1.0
Enrique Nuñez Mussa,0.0007410151908114116,0.0,7.965364685902581e-17,0.00022072689421443045,2,1.0
Patricia Luz Crawford,0.0011115227862171174,0.0,0.00010450017465518393,0.0001930602348657655,3,1.0
Mauricio Pino Yancovic,0.0011115227862171174,0.0,3.290516982200613e-08,0.0002631473815821743,3,1.0
Leandro De Brasi ,0.002223045572434235,0.004129690292453812,3.9280601120997006e-07,0.00046599835257304326,6,0.4
Cristian Bulboa Contador,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Loretto Contreras Porcia,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Bruno Nervi Nattero,0.0029640607632456465,0.0016541095814869736,0.021112747779352164,0.00046803521778798383,8,0.6428571428571429
Carolina Bizama Soto,0.0029640607632456465,0.0016541095814869736,0.021112747779352164,0.00046803521778798383,8,0.6428571428571429
Manuel Bernet Paez,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Ignacio Araya Paredes,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Alfredo Sierra Herrero,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Gabriel Cavada Chacon,0.002223045572434235,0.0,0.00965169159365288,0.0002757485271523867,6,1.0
Soledad Salinas Quero,0.002223045572434235,0.0,0.00965169159365288,0.0002757485271523867,6,1.0
Alvaro Nuñez Vasquez,0.0003705075954057058,0.0,5.013655716907493e-10,0.0002901483508635762,1,0.0
Luis Foa Torres,0.0007410151908114116,0.000347162046399416,7.012816277205784e-09,0.0004210527910284771,2,0.0
Margarita Correa Gutierrez,0.0003705075954057058,0.0,1.4076494379757854e-19,0.00014740247266250975,1,0.0
Iskra Pavez Soto,0.0003705075954057058,0.0,1.4950167093612164e-14,0.00011651124695534468,1,0.0
Pablo Bertrand Navarrete,0.0014820303816228233,0.0,0.013751787658271107,0.00017595166214275196,4,1.0
Alvaro Castañeda Gonzalez,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Fernando Alfaro Ayllon,0.0014820303816228233,0.01732404528377339,3.669304230176539e-06,0.0003365484347291391,4,0.3333333333333333
Sebastian Abades Torres,0.0011115227862171174,0.008792208409286476,2.4500203564597347e-05,0.00031976522331578894,3,0.6666666666666666
Claudia Ornstein Letelier,0.001852537977028529,0.0,5.35697663270324e-05,0.0003206678281080096,5,1.0
Pedro Chana Cuevas,0.002593553167839941,0.0006937747857633899,5.412587328958055e-05,0.0004855470323348757,7,0.5238095238095238
Adrian Ocampo Garces,0.001852537977028529,0.0,5.35697663270324e-05,0.00032066782810800953,5,1.0
Vasko Kramer ,0.001852537977028529,0.0,5.35697663270324e-05,0.00032066782810800953,5,1.0
Lorenzo Baravalle ,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Davide Vecchi Guglielmini,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Maurizio Esposito Varriale,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Pablo Gonzalez Soto,0.0007410151908114116,0.0,3.7681137171067234e-10,0.00024135043947044402,2,1.0
James Mcphee Torres,0.0007410151908114116,0.0,1.879296997710016e-21,0.00025122935673582204,2,1.0
Ivette Lozoya Lopez,0.0007410151908114116,0.0,7.011947643147682e-27,0.00028860028874133333,2,1.0
Homero Larrain Izquierdo,0.0011115227862171174,1.3732675886052848e-07,1.3995415864336313e-19,0.0002981113866575188,3,0.6666666666666666
Hans Lobel Diaz,0.0007410151908114116,0.0,9.665887229177533e-20,0.0002156264000521797,2,1.0
Jose Pulgar Aguila,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Cristian Duarte Valenzuela,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Raul Santa Maria Oyanedel,0.0011115227862171174,0.0006937747857633899,3.7582872959016406e-06,0.0003945358764643569,3,0.3333333333333333
Rosita Junemann Ureta,0.0007410151908114116,0.0,2.8939810544085677e-07,0.000291551754336295,2,1.0
Matias Hube Ginestar,0.0007410151908114116,0.0,2.8939810544085677e-07,0.000291551754336295,2,1.0
Daniela Aldoney Ramirez,0.0007410151908114116,0.0,4.7660406825363505e-05,0.0001740603255092662,2,1.0
Joaquin Zuleta Carrandi,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Bernarda Urrejola Davanzo,0.0007410151908114116,0.0,5.174423847524278e-26,0.0003643649739000299,2,1.0
Maria Fernandez Lorca,0.0007410151908114116,0.0,1.8037630646831754e-13,0.0002799968014315466,2,1.0
Raimundo Frei Toledo,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Ismael Puga Rayo,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Monica Gerber Pluss,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Alejandra Vives Vergara,0.0003705075954057058,0.0,2.07110414747514e-08,0.00013078425521342057,1,0.0
Gislaine Granfeldt Molina,0.0007410151908114116,0.0,2.1414231140449268e-10,0.000195453641398384,2,1.0
Fernando Moreno Turner,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Macarena Areco Morales,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Sebastian Vicuña ,0.0003705075954057058,0.0,2.789991761792428e-26,0.0002095403773384248,1,0.0
Maximiliano Rivera Urrejola,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Diego Aristizabal Sierra,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Javier Pereda Torres,0.0003705075954057058,0.0,1.589062769170358e-17,0.00014653942723669803,1,0.0
Gustavo Bustos Gajardo,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Niklas Bornhauser Neuber,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Maria Trebilcock Gac,0.001852537977028529,0.009180568483344049,1.2209416933196538e-11,0.00048144982114457086,5,0.4
Maria Escobar Martinez,0.001852537977028529,0.0,1.5292906145247954e-07,0.00026228758562399384,5,1.0
